Entity,Continent,Latitude,Longitude,Average temperature per year,Hospital beds per 1000 people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths
France,Europe,46.23,2.21,13,5.98,3.24,40493.9,67118648,42,20,2020/5/15,19252,181148,27532
France,Europe,46.23,2.21,13,5.98,3.24,40493.9,67118648,42,20,2020/5/14,19257,180635,27430
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/2/24,19258,55122,737
France,Europe,46.23,2.21,13,5.98,3.24,40493.9,67118648,42,20,2020/5/13,19258,179993,27079
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/2/23,19262,54532,734
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/2/22,19265,54132,733
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/2/21,19270,53742,726
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/2/20,19275,53285,726
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/2/19,19278,52653,725
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/2/18,19285,52209,725
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/2/17,19295,51595,723
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/2/15,19301,50662,716
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/2/16,19301,51047,720
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/2/13,19316,50007,710
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/2/14,19316,50319,710
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/2/12,19320,49572,710
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/2/11,19322,49165,708
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/2/10,19327,48807,703
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/2/9,19338,48407,703
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/2/8,19339,47969,688
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/2/7,19343,47616,688
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/2/6,19347,47262,688
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/2/5,19348,46894,688
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/2/4,19352,46493,688
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/2/2,19353,45784,684
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/2/3,19353,46049,685
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/2/1,19357,45482,677
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/31,19361,45238,671
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/30,19364,44871,671
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/29,19368,44402,671
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/28,19372,44039,664
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/26,19377,43120,655
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/27,19377,43616,660
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/25,19378,42772,655
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/24,19379,42580,644
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/23,19380,42334,644
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/21,19383,41565,632
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/22,19383,41915,644
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/20,19388,41166,632
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/19,19396,40722,621
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/18,19398,40505,618
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/17,19399,40337,618
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/16,19401,40101,618
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/15,19403,39911,618
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/14,19404,39593,616
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/13,19405,39335,602
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/12,19417,39011,602
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/11,19420,38790,597
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/10,19421,38590,586
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/9,19427,38392,586
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/8,19438,38068,586
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/7,19439,37772,584
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/6,19444,37549,576
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/5,19449,37218,576
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/3,19456,36772,561
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/4,19456,36919,565
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/2,19459,36604,561
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2021/1/1,19462,36403,561
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/31,19468,36107,561
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/30,19469,35858,556
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/29,19470,35420,550
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/28,19471,35137,546
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/27,19485,34977,524
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/26,19496,34821,524
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/24,19497,34447,524
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/25,19497,34648,524
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/22,19507,33717,511
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/23,19507,34084,524
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/21,19509,33414,506
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/20,19511,33162,489
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/19,19515,32853,489
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/18,19521,32582,489
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/16,19530,31870,472
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/17,19530,32228,484
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/15,19536,31459,466
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/14,19541,31110,461
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/13,19543,30810,453
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/12,19547,30450,453
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/10,19557,29572,442
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/11,19557,30073,453
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/9,19569,28732,433
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/8,19571,28242,424
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/7,19572,27881,424
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/6,19573,27631,415
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/5,19579,27218,415
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/4,19588,26758,408
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/3,19590,26422,408
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/2,19591,25882,408
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/12/1,19593,25462,399
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/30,19595,24912,399
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/29,19599,24629,393
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/28,19601,24307,393
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/27,19604,23766,393
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/26,19612,23148,388
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/25,19618,22652,388
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/24,19623,22289,384
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/23,19626,21936,384
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/22,19632,21639,375
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/21,19634,21216,375
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/19,19640,20286,374
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/20,19640,20747,375
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/18,19641,19935,374
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/17,19642,19647,371
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/16,19643,19419,371
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/15,19656,19315,369
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/13,19657,18858,369
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/14,19657,19102,369
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/12,19663,18542,365
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/11,19664,18345,365
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/10,19665,18107,363
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/8,19667,17797,362
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/9,19667,17887,363
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/7,19671,17385,362
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/6,19677,17385,362
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/5,19679,17119,361
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/4,19680,16930,361
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/3,19684,16637,359
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/1,19687,16291,358
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/11/2,19687,16400,359
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/31,19689,16113,358
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/30,19694,15910,358
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/29,19697,15566,354
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/28,19702,15378,354
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/27,19703,15163,354
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/26,19705,14970,354
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/25,19706,14848,353
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/24,19708,14652,353
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/23,19709,14474,353
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/22,19710,14255,355
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/21,19721,14071,355
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/20,19736,13849,351
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/19,19737,13555,351
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/18,19738,13424,351
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/17,19740,13293,351
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/16,19743,13133,351
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/15,19747,12944,350
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/14,19750,12703,350
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/13,19752,12499,346
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/12,19754,12212,346
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/11,19756,11998,346
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/10,19767,11849,346
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/9,19769,11580,346
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/8,19770,11345,346
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/7,19776,11049,346
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/6,19780,10929,346
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/5,19781,10702,346
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/4,19788,10538,345
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/3,19792,10391,345
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/2,19794,10244,345
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/10/1,19799,10103,344
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/30,19806,9992,344
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/28,19808,9743,345
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/29,19808,9892,345
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/27,19810,9682,343
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/26,19813,9577,343
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/24,19823,9379,343
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/25,19823,9484,343
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/23,19826,9288,343
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/22,19828,9195,341
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/21,19830,9046,341
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/19,19837,8922,339
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/20,19837,8980,339
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/18,19846,8858,339
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/17,19847,8799,339
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/16,19853,8750,339
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/15,19860,8725,339
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/14,19865,8627,337
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/13,19868,8580,337
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/12,19870,8557,337
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/11,19871,8512,337
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/10,19872,8469,337
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/9,19874,8430,337
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/8,19878,8337,336
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/7,19883,8327,336
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/6,19884,8291,336
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/5,19888,8261,336
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/4,19889,8225,336
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/3,19893,8200,336
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/2,19895,8161,336
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/9/1,19896,8142,336
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/31,19903,8086,336
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/29,19908,8049,335
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/30,19908,8077,335
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/28,19911,8042,335
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/20,19916,7842,334
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/21,19916,7871,334
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/22,19916,7906,334
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/23,19916,7920,334
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/24,19916,7938,335
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/25,19916,7981,335
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/26,19916,8002,335
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/27,19916,8019,335
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/19,19918,7805,334
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/18,19922,7776,334
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/17,19923,7752,334
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/10,19924,7601,333
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/11,19924,7623,333
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/12,19924,7642,333
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/13,19924,7683,333
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/14,19924,7700,333
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/15,19924,7720,333
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/16,19924,7731,333
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/8,19926,7568,331
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/9,19926,7584,331
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/7,19933,7554,331
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/6,19942,7532,331
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/5,19945,7512,331
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/4,19950,7483,331
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/3,19954,7466,329
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/2,19955,7453,329
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/8/1,19956,7443,329
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/31,19971,7432,329
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/29,19973,7414,329
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/30,19973,7423,329
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/28,19974,7404,329
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/27,19976,7398,329
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/26,19993,7393,329
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/25,19997,7388,329
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/24,19998,7380,329
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/23,19999,7372,328
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/22,20000,7362,328
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/21,20004,7351,328
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/20,20005,7340,328
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/19,20010,7335,328
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/18,20012,7318,328
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/16,20016,7293,328
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/17,20016,7301,328
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/15,20021,7296,328
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/13,20023,7295,329
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/14,20023,7301,329
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/12,20025,7294,329
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/11,20036,7291,329
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/10,20041,7279,329
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/8,20042,7265,329
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/9,20042,7273,329
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/7,20049,7262,329
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/6,20053,7257,329
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/5,20054,7253,329
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/4,20057,7248,329
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/3,20063,7242,329
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/2,20065,7241,328
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/7/1,20071,7236,328
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/6/30,20075,7214,328
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/6/29,20076,7209,328
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/6/28,20080,7198,328
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/6/27,20082,7198,328
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/6/26,20101,7191,328
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/6/25,20112,7172,327
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/6/24,20115,7167,327
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/6/22,20118,7144,327
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/6/23,20118,7155,327
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/6/21,20120,7143,326
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/6/19,20137,7133,326
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/6/20,20137,7142,326
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/6/18,20142,7119,326
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/6/17,20143,7117,326
Finland,Europe,61.92,25.75,4,3.28,3.2,48782.8,5511303,42,22,2020/6/15,20145,7108,326
